metadata_version,metadata_file,fingerprint_width,feature_selection_method,hamming_cluster_count,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,ngrams,alias_count,block_presence_count,total_block_count,block_frequency
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,0, $2,"["" $2""]",1,38,155,0.24516129032258063
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,1, gm,"["" gm""]",1,38,155,0.24516129032258063
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,2,dd',"[""dd'""]",1,38,155,0.24516129032258063
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,3,ulw,"[""ulw""]",1,38,155,0.24516129032258063
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,4,vyp,"[""vyp""]",1,38,155,0.24516129032258063
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,5,26:,"[""26:""]",1,37,155,0.23870967741935484
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,6,"ax,","[""ax,""]",1,38,155,0.24516129032258063
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,7,'ir,"[""'ir""]",1,38,155,0.24516129032258063
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,0, $2,"["" $2""]",1,38,155,0.24516129032258063
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,1, gm,"["" gm""]",1,38,155,0.24516129032258063
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,2,dd',"[""dd'""]",1,38,155,0.24516129032258063
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,3,ulw,"[""ulw""]",1,38,155,0.24516129032258063
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,4,vyp,"[""vyp""]",1,38,155,0.24516129032258063
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,5,26:,"[""26:""]",1,37,155,0.23870967741935484
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,6,"ax,","[""ax,""]",1,38,155,0.24516129032258063
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,7,'ir,"[""'ir""]",1,38,155,0.24516129032258063
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,8,lkn,"[""lkn""]",1,35,155,0.22580645161290322
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,9,p.e,"[""p.e""]",1,32,155,0.2064516129032258
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,10,ag',"[""ag'""]",1,36,155,0.23225806451612904
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,11,ob?,"[""ob?""]",1,33,155,0.2129032258064516
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,12,u/t,"[""u/t""]",1,36,155,0.23225806451612904
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.25,title,title,13, # ,"["" # ""]",1,36,155,0.23225806451612904
