metadata_version,metadata_file,fingerprint_width,feature_selection_method,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,block_presence_count,total_block_count,block_frequency
0,block_infix_fingerprint_v000.json,8,local_split_entropy,3,0.0,0.1,title,title,0, -a,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,local_split_entropy,3,0.0,0.1,title,title,1, 3!,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,local_split_entropy,3,0.0,0.1,title,title,2,#53,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,local_split_entropy,3,0.0,0.1,title,title,3,&b ,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,local_split_entropy,3,0.0,0.1,title,title,4,co2,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,local_split_entropy,3,0.0,0.1,title,title,5,csh,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,local_split_entropy,3,0.0,0.1,title,title,6,ybb,13,155,0.08387096774193549
0,block_infix_fingerprint_v000.json,8,local_split_entropy,3,0.0,0.1,title,title,7,'cu,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy,3,0.0,0.1,title,title,0, -a,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy,3,0.0,0.1,title,title,1, 3!,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy,3,0.0,0.1,title,title,2,#53,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy,3,0.0,0.1,title,title,3,&b ,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy,3,0.0,0.1,title,title,4,co2,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy,3,0.0,0.1,title,title,5,csh,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy,3,0.0,0.1,title,title,6,ybb,13,155,0.08387096774193549
1,block_infix_fingerprint_v001.json,16,local_split_entropy,3,0.0,0.1,title,title,7,'cu,15,155,0.0967741935483871
