metadata_version,metadata_file,fingerprint_width,feature_selection_method,hamming_cluster_count,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,ngrams,alias_count,block_presence_count,total_block_count,block_frequency
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,0," ""a","["" \""a""]",1,7,155,0.04516129032258064
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,1," ""d","["" \""d""]",1,7,155,0.04516129032258064
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,2," ""r","["" \""r""]",1,7,155,0.04516129032258064
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,3, &.,"["" &."", ""&..""]",2,7,155,0.04516129032258064
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,4, [o,"["" [o""]",1,7,155,0.04516129032258064
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,5, a!,"["" a!""]",1,7,155,0.04516129032258064
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,6, p1,"["" p1""]",1,7,155,0.04516129032258064
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,7, r1,"["" r1""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,0," ""a","["" \""a""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,1," ""d","["" \""d""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,2," ""r","["" \""r""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,3, &.,"["" &."", ""&..""]",2,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,4, [o,"["" [o""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,5, a!,"["" a!""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,6, p1,"["" p1""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,7, r1,"["" r1""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,8,*st,"[""*st""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,9, jl,"["" jl""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,10, rn,"["" rn""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,11, rk,"["" rk""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,12, s*,"["" s*""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,13,/ s,"[""/ s""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,14,exg,"[""exg""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,15,#6 ,"[""#6 ""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,0," ""a","["" \""a""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,1," ""d","["" \""d""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,2," ""r","["" \""r""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,3, &.,"["" &."", ""&..""]",2,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,4, [o,"["" [o""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,5, a!,"["" a!""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,6, p1,"["" p1""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,7, r1,"["" r1""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,8,*st,"[""*st""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,9, jl,"["" jl""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,10, rn,"["" rn""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,11, rk,"["" rk""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,12, s*,"["" s*""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,13,/ s,"[""/ s""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,14,exg,"[""exg""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,15,#6 ,"[""#6 ""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,16,' 7,"[""' 7""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,17,#72,"[""#72""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,18,auo,"[""auo""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,19,-36,"[""-36""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,20,g!:,"[""g!:""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,21,ijw,"[""ijw""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,22,00?,"[""00?""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,23,pu.,"[""pu.""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,24,/40,"[""/40""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,25,a/z,"[""a/z""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,26,t'd,"[""t'd""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,27,trw,"[""trw""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,28,c.',"[""c.'""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,29,w/e,"[""w/e""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,30,6 ',"[""6 '""]",1,7,155,0.04516129032258064
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,31,1 ',"[""1 '""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,0," ""a","["" \""a""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,1," ""d","["" \""d""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,2," ""r","["" \""r""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,3, &.,"["" &."", ""&..""]",2,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,4, [o,"["" [o""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,5, a!,"["" a!""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,6, p1,"["" p1""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,7, r1,"["" r1""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,8,*st,"[""*st""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,9, jl,"["" jl""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,10, rn,"["" rn""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,11, rk,"["" rk""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,12, s*,"["" s*""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,13,/ s,"[""/ s""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,14,exg,"[""exg""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,15,#6 ,"[""#6 ""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,16,' 7,"[""' 7""]",1,7,155,0.04516129032258064
3,block_infix_fingerprint_v003.json,64,fingerprint_distribution_entropy_equivalence_classes,154,3,0.01,0.05,title,title,17,#72,"[""#72""]",1,7,155,0.04516129032258064
