metadata_version,metadata_file,fingerprint_width,feature_selection_method,hamming_cluster_count,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,ngrams,alias_count,block_presence_count,total_block_count,block_frequency
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,0, -a,"["" -a""]",1,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,1, f',"["" f'""]",1,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,2, mz,"["" mz""]",1,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,3,'v',"[""'v'""]",1,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,4,2..,"[""2..""]",1,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,5,tnj,"[""tnj""]",1,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,6,csh,"[""csh""]",1,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,7,(ph,"[""(ph""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,0, -a,"["" -a""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,1, f',"["" f'""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,2, mz,"["" mz""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,3,'v',"[""'v'""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,4,2..,"[""2..""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,5,tnj,"[""tnj""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,6,csh,"[""csh""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,7,(ph,"[""(ph""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,8,b.l,"[""b.l""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,9,w/f,"[""w/f""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,10,w/h,"[""w/h""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,11,ugf,"[""ugf""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,12,uuf,"[""uuf""]",1,13,155,0.08387096774193549
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,13,wyj,"[""wyj""]",1,13,155,0.08387096774193549
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,14,": ""","["": \""""]",1,14,155,0.09032258064516129
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,15,/od,"[""/od""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,0, -a,"["" -a""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,1, f',"["" f'""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,2, mz,"["" mz""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,3,'v',"[""'v'""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,4,2..,"[""2..""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,5,tnj,"[""tnj""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,6,csh,"[""csh""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,7,(ph,"[""(ph""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,8,b.l,"[""b.l""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,9,w/f,"[""w/f""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,10,w/h,"[""w/h""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,11,ugf,"[""ugf""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,12,uuf,"[""uuf""]",1,13,155,0.08387096774193549
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,13,wyj,"[""wyj""]",1,13,155,0.08387096774193549
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,14,": ""","["": \""""]",1,14,155,0.09032258064516129
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,15,/od,"[""/od""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,fingerprint_distribution_entropy_equivalence_classes,154,3,0.05,0.1,title,title,16,t.d,"[""t.d""]",1,13,155,0.08387096774193549
