metadata_version,metadata_file,fingerprint_width,feature_selection_method,hamming_cluster_count,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,ngrams,alias_count,block_presence_count,total_block_count,block_frequency
0,block_infix_fingerprint_v000.json,8,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,0, '10,"["" '10""]",1,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,1, 10/,"["" 10/""]",1,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,2, 320,"["" 320""]",1,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,3, faj,"["" faj""]",1,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,4,amwe,"[""amwe""]",1,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,5,"afe,","[""afe,""]",1,15,155,0.0967741935483871
0,block_infix_fingerprint_v000.json,8,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,6,ildy,"[""ildy""]",1,14,155,0.09032258064516129
0,block_infix_fingerprint_v000.json,8,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,7,rke',"[""rke'""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,0, '10,"["" '10""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,1, 10/,"["" 10/""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,2, 320,"["" 320""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,3, faj,"["" faj""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,4,amwe,"[""amwe""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,5,"afe,","[""afe,""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,6,ildy,"[""ildy""]",1,14,155,0.09032258064516129
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,7,rke',"[""rke'""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,8, 7 a,"["" 7 a""]",1,13,155,0.08387096774193549
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,9,glun,"[""glun""]",1,14,155,0.09032258064516129
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,10,lijm,"[""lijm""]",1,12,155,0.07741935483870968
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,11, 287,"["" 287""]",1,10,155,0.06451612903225806
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,12,00 u,"[""00 u""]",1,15,155,0.0967741935483871
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,13,...k,"[""...k""]",1,13,155,0.08387096774193549
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,14,?! t,"[""?! t""]",1,14,155,0.09032258064516129
1,block_infix_fingerprint_v001.json,16,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,15,cozi,"[""cozi""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,0, '10,"["" '10""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,1, 10/,"["" 10/""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,2, 320,"["" 320""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,3, faj,"["" faj""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,4,amwe,"[""amwe""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,5,"afe,","[""afe,""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,6,ildy,"[""ildy""]",1,14,155,0.09032258064516129
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,7,rke',"[""rke'""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,8, 7 a,"["" 7 a""]",1,13,155,0.08387096774193549
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,9,glun,"[""glun""]",1,14,155,0.09032258064516129
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,10,lijm,"[""lijm""]",1,12,155,0.07741935483870968
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,11, 287,"["" 287""]",1,10,155,0.06451612903225806
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,12,00 u,"[""00 u""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,13,...k,"[""...k""]",1,13,155,0.08387096774193549
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,14,?! t,"[""?! t""]",1,14,155,0.09032258064516129
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,15,cozi,"[""cozi""]",1,15,155,0.0967741935483871
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,16,eh' ,"[""eh' ""]",1,12,155,0.07741935483870968
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,17,o/lo,"[""o/lo""]",1,13,155,0.08387096774193549
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,18, $40,"["" $40""]",1,14,155,0.09032258064516129
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,19, adn,"["" adn""]",1,14,155,0.09032258064516129
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,20, eom,"["" eom""]",1,12,155,0.07741935483870968
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,21, (ce,"["" (ce""]",1,8,155,0.05161290322580645
2,block_infix_fingerprint_v002.json,32,local_split_entropy_equivalence_classes,154,4,0.0,0.1,title,title,22, + f,"["" + f""]",1,11,155,0.07096774193548387
