metadata_version,metadata_file,fingerprint_width,feature_selection_method,hamming_cluster_count,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,ngrams,alias_count,block_presence_count,total_block_count,block_frequency
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,0, /,"["" /""]",1,7,155,0.04516129032258064
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,1, {,"["" {""]",1,7,155,0.04516129032258064
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,2,"""d","[""\""d""]",1,7,155,0.04516129032258064
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,3,"""r","[""\""r""]",1,7,155,0.04516129032258064
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,4,+c,"[""+c""]",1,7,155,0.04516129032258064
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,5,#k,"[""#k""]",1,7,155,0.04516129032258064
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,6,&.,"[""&.""]",1,7,155,0.04516129032258064
0,block_infix_fingerprint_v000.json,8,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,7,3n,"[""3n""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,0, /,"["" /""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,1, {,"["" {""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,2,"""d","[""\""d""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,3,"""r","[""\""r""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,4,+c,"[""+c""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,5,#k,"[""#k""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,6,&.,"[""&.""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,7,3n,"[""3n""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,8,)p,"["")p""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,9,r4,"[""r4""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,10,b5,"[""b5""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,11,m6,"[""m6""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,12,9n,"[""9n""]",1,7,155,0.04516129032258064
1,block_infix_fingerprint_v001.json,16,fingerprint_distribution_entropy_equivalence_classes,154,2,0.01,0.05,title,title,13,e~,"[""e~""]",1,7,155,0.04516129032258064
