metadata_version,metadata_file,fingerprint_width,feature_selection_method,ngram_size,min_block_frequency,max_block_frequency,table_name,column_name,bit_index,ngram,block_presence_count,total_block_count,block_frequency
0,block_infix_fingerprint_v000.json,8,local_split_entropy,2,0.0,0.25,title,title,0,&a,38,155,0.24516129032258063
0,block_infix_fingerprint_v000.json,8,local_split_entropy,2,0.0,0.25,title,title,1,y2,37,155,0.23870967741935484
0,block_infix_fingerprint_v000.json,8,local_split_entropy,2,0.0,0.25,title,title,2,3',38,155,0.24516129032258063
0,block_infix_fingerprint_v000.json,8,local_split_entropy,2,0.0,0.25,title,title,3,'3,35,155,0.22580645161290322
0,block_infix_fingerprint_v000.json,8,local_split_entropy,2,0.0,0.25,title,title,4,* ,29,155,0.1870967741935484
0,block_infix_fingerprint_v000.json,8,local_split_entropy,2,0.0,0.25,title,title,5,?),38,155,0.24516129032258063
0,block_infix_fingerprint_v000.json,8,local_split_entropy,2,0.0,0.25,title,title,6,*c,37,155,0.23870967741935484
0,block_infix_fingerprint_v000.json,8,local_split_entropy,2,0.0,0.25,title,title,7, ~,27,155,0.17419354838709677
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,0,&a,38,155,0.24516129032258063
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,1,y2,37,155,0.23870967741935484
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,2,3',38,155,0.24516129032258063
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,3,'3,35,155,0.22580645161290322
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,4,* ,29,155,0.1870967741935484
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,5,?),38,155,0.24516129032258063
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,6,*c,37,155,0.23870967741935484
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,7, ~,27,155,0.17419354838709677
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,8,v3,35,155,0.22580645161290322
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,9,'.,37,155,0.23870967741935484
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,10,$h,29,155,0.1870967741935484
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,11,$3,25,155,0.16129032258064516
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,12,h*,36,155,0.23225806451612904
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,13,lx,23,155,0.14838709677419354
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,14,(3,38,155,0.24516129032258063
1,block_infix_fingerprint_v001.json,16,local_split_entropy,2,0.0,0.25,title,title,15,9e,31,155,0.2
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,0,&a,38,155,0.24516129032258063
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,1,y2,37,155,0.23870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,2,3',38,155,0.24516129032258063
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,3,'3,35,155,0.22580645161290322
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,4,* ,29,155,0.1870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,5,?),38,155,0.24516129032258063
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,6,*c,37,155,0.23870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,7, ~,27,155,0.17419354838709677
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,8,v3,35,155,0.22580645161290322
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,9,'.,37,155,0.23870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,10,$h,29,155,0.1870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,11,$3,25,155,0.16129032258064516
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,12,h*,36,155,0.23225806451612904
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,13,lx,23,155,0.14838709677419354
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,14,(3,38,155,0.24516129032258063
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,15,9e,31,155,0.2
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,16,a;,28,155,0.18064516129032257
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,17,'',19,155,0.12258064516129032
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,18,??,37,155,0.23870967741935484
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,19,)e,30,155,0.1935483870967742
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,20,*a,33,155,0.2129032258064516
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,21,'q,24,155,0.15483870967741936
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,22,$7,18,155,0.11612903225806452
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,23,3b,14,155,0.09032258064516129
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,24,n1,27,155,0.17419354838709677
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,25, %,8,155,0.05161290322580645
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,26,*h,28,155,0.18064516129032257
2,block_infix_fingerprint_v002.json,32,local_split_entropy,2,0.0,0.25,title,title,27,d;,33,155,0.2129032258064516
